5	We really enjoyed this !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n]]] punc]
5	Great Dish .....	n[(n/n)   n[n   punc]]
5	Good to the last bite ......	(s\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n[(n/n)   n]]]] punc]
5	Excellent ! Very fresh tasting .	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[punc   (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]]] punc]
5	tasted just like take - out	(s\\n)[(s\\n)[(s\\n)[((s\\n)/p)   p[(p/p)   p[(p/n)   n[n]]]] punc] ((s\\n)\\(s\\n))]
5	Warming rich and comforting !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]] punc]
5	Great breakfast !	n[n[n[(n/n)   n]] punc]
5	Simplicity at its best !	n[n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n]]] punc]
5	Wonderful dish , awesome recipe !	n[n[n[n[(n/n)   n]] (n\\n)[punc   n[n[(n/n)   n]]]] punc]
5	I agree !	s[s[n   (s\\n)] punc]
5	Great stuff !	n[n[n[(n/n)   n]] punc]
5	perfectly delicious , thanks !	(s\\n)[(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] ((s\\n)\\(s\\n))] punc]
5	A really great fruit punch .	n[n[(n/n)   n[(n/n)[((n/n)/(n/n))   (n/n)] n[(n/n)   n]]] punc]
5	These are easy and yummy !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]]] punc]
5	VERY easy to cook and delicious	(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)[((s\\n)/((s\\n)/n))   ((s\\n)/n)[((s\\n)/(s\\n))   ((s\\n)/n)]] ((s\\n)\\(s\\n))[conj   (s\\n)]]]
5	very good soup	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Simple and elegant ! Thank you	s[(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]] punc] (s\\(s\\n))[((s\\(s\\n))/n)   n]]
5	nice combo - was quick+tasty	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
5	yummy !	s[s   punc]
4	A very tasty meatloaf .	n[n[(n/n)   n[(n/n)[((n/n)/(n/n))   (n/n)] n]] punc]
5	Looks yummy	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	Yummy & light !	n[n[n[(n/n)   n[(n/n)   n]]] punc]
5	your recipe sounds very good !	s[s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	Sounds yummy !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
5	Yum	n  
4	.	punc  
4	This was very good !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	Awesome , definetely a keeper !	s[(s/s)   s[punc   s[(s/n)   n[n[(n/n)   n] punc]]]]
4	This was very good .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	Good Stuff !	n[n[n[(n/n)   n]] punc]
4	javascript : void ( 0 )	n[n[n] (n\\n)[((n\\n)/n)   n[n[n] (n\\n)[(n\\n)[((n\\n)/n)   n[n]] punc]]]]
3	nummy :)	n[n   punc]
5	awesome!!!!!!!!!!!!!!!!!!!1	(s\\n)  
5	Fabulous .	(s\\n)[(s\\n)   punc]
5	very good ! ! !	(s\\n)[(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] punc] punc]
5	Excellent	(s\\n)  
1	very bland	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	wow they taste really good	s[(s/s)   s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]]
5	Delicious ! ! !	s[s[s[s   punc] punc] punc]
5		
3	Very good .	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
5	wonderful ... LOVED IT :)	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[punc   (s\\n)[((s\\n)/n)   n]]] punc]
5	Very moist , loved it !	(s\\n)[(s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/((s\\n)/(s\\n)))   ((s\\n)/(s\\n))] (s\\n)[punc   (s\\n)[((s\\n)/n)   n]]] punc]
5	DELICIOUS !	s[s   punc]
5	Great stuff . Thanks !	n[n[n[n[(n/n)   n[n   punc]]] (n\\n)] punc]
5	It 's sooo good	s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
5	This subtle little jewel was delicious	s[n[(n/n)   n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Deliciously simple and healthy .	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]] punc]
5	fantastic !	(s\\n)[(s\\n)   punc]
5	Yum ! This was delicious .	s[s[(s/s)   s[punc   s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
5	Simple and delicious !	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]] punc]
5	Fast , Tasty appetizer . Thanks	n[n[n[(n/n)   n[punc   n[n[(n/n)   n] punc]]]] (n\\n)]
5	Excellent ! ! !	s[s[s[s   punc] punc] punc]
5	Great recipe !	n[n[n[(n/n)   n]] punc]
5	very easy to make !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/((s\\n)/n))   ((s\\n)/n)[((s\\n)/(s\\n))   ((s\\n)/n)]]] punc]
5	So refreshing	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	Good	(s\\n)  
5	These are just completely adorable !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
5	This is an awesome idea .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]] punc]
5	Wonderful tangy sloppy sandwich .	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] punc]
5	These were great !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
4	These were pretty good !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	I am anxious to try !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
5	Really easy & tastes fantastic !	s[s[(s/s)[(s\\n)[((s\\n)/(s\\n))   (s\\n)]] s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	VEARY FAST & esay .	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] punc]
5	Excellent recipe !	n[n[n[(n/n)   n]] punc]
5	What a perfect holiday drink	s[(s/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
5	Easy to make .	(s\\n)[(s\\n)[((s\\n)/((s\\n)/n))   ((s\\n)/n)[((s\\n)/(s\\n))   ((s\\n)/n)]] punc]
4	yummy recipes	n[(n/n)   n]
5	Delicious coffee dessert !	n[n[n[(n/n)   n[(n/n)   n]]] punc]
5	Yum ! Thanks for sharing !	s[(s/n)   n[punc   n[n[n[n] (n\\n)[((n\\n)/n)   n[n]]] punc]]]
4	Good potatoes .	n[(n/n)   n[n   punc]]
3	that was ok	s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	sounds bombycadonkles	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	perfect amount of sweetness	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]
5	tastes awesome	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	nice recipe !	n[n[n[(n/n)   n]] punc]
3	not great .	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
5	Outstanding and so easy ! :)	(s\\n)[(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc] punc]
5	Very tasteful recipe !	n[n[n[(n/n)[((n/n)/(n/n))   (n/n)] n]] punc]
5	This is delicious .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
5	Absolutely delicious ! !	(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] punc]
5	Simple , yet sophisticated .	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[punc   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	Great recipe!!!thanks !	n[n[n[(n/n)   n]] punc]
5	yes !	s[s   punc]
5	My family loved this dish !	s[s[n[(n/n)   n] (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
5	Quick simple and very good .	(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))[conj   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	simple and delicious	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]
5	O love this rezipee	(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	it was just a good try	s[n   (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[(n/n)   n[(n/n)   n]]]]
5	I made these biscuits for a	s[n   (s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]]
5	Great ! ! !	s[s[s[s   punc] punc] punc]
5	Delicious . Tender and flaky .	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[punc   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]]] punc]
3	Ho Hum .	s[s[n   (s\\n)] punc]
5	Delish !	s[s   punc]
5	Perfect every time !	(s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] punc]
5	perfect !	(s\\n)[(s\\n)   punc]
5	Perfect biscuits !	n[n[n[(n/n)   n]] punc]
5	These biscuits are fantastic !	s[s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
3	Easy to make and delicious .	(s\\n)[(s\\n)[(s\\n)[((s\\n)/((s\\n)/n))   ((s\\n)/n)[((s\\n)/(s\\n))   ((s\\n)/n)]] ((s\\n)\\(s\\n))[conj   (s\\n)]] punc]
5	very good	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	yum !	s[s   punc]
5	This is soooo good .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	Awesome !	s[s   punc]
5	Good !	s[s   punc]
5	Great soup !	n[n[n[(n/n)   n]] punc]
5	Perfect .	(s\\n)[(s\\n)   punc]
5	Excellent ! !	s[s[s   punc] punc]
5	I think you spelled bueno wrong	s[n   (s\\n)[((s\\n)/s)   s[n   (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))]]]]
4	99.9 % there ! !	n[n[n[n[n[(n/n)   n]] (n\\n)] punc] punc]
3	This was just okay for us	s[n   (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]]
5	OMG ! MMMM ... Yummy !	s[s[s[s[s[s   punc] (s\\s)] punc] (s\\s)] punc]
5	Family loved it !	s[s[n[n] (s\\n)[((s\\n)/n)   n]] punc]
4	total comfort food . thanks !	n[n[n[n[(n/n)   n[n[(n/n)   n] punc]]] (n\\n)] punc]
5	a complete meal and tastes great	n[n[(n/n)   n[(n/n)   n]] (n\\n)[((n\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
1	blahhhhhh	n  
5	best I 've tried yet	s[(s/s)   s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]]]
5	This is a terrific dessert !	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]] punc]
5	Very easy soooooo good ! !	(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc] punc]
5	Love it ! No changes	(s\\n)[(s\\n)[(s\\n)[((s\\n)/n)   n] punc] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]
5	Easy and delicious !	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]] punc]
5	Perfect in every way !	(s\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]] punc]
5	Deliciious . Way to go	(s\\n)[((s\\n)/(s\\n))   (s\\n)[punc   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]]
5	It 's Good .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
3	yes	(s\\s)  
5	Oooo so yummy ! !	(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc] punc]
5	Love the sauce .	(s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] punc]
4	i like this on pizza .	s[s[n   (s\\n)[(s\\n)[((s\\n)/n)   n] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]] punc]
5	good stuff	n[(n/n)   n]
5	Used dried spinach .	(s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] punc]
5	EXCELLENT ! ! !	s[s[s[s   punc] punc] punc]
5	easy and delicious !	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]] punc]
5	Easy & amp ; Yummy !	(s\\n)[(s\\n)[n[n[n[(n/n)   n[punc   n]]] punc] ((s\\n)\\n)] punc]
5	Amazing ! !	(s\\n)[(s\\n)[(s\\n)   punc] punc]
5	Really good !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
4	good	(s\\n)  
5	Yum . Make plenty .	(s\\n)[(s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   punc] (s\\n)[((s\\n)/n)   n[n]]] punc]
5	Most excellent	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	Two thumbs up .	n[n[n[n[(n/n)   n]] (n\\n)] punc]
5	We really enjoyed it !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n]]] punc]
5	Very tasty . Keeper recipe	(n\\n)[(n\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]] (n\\n)[((n\\n)/(n\\n))   (n\\n)]]
5	BEST Beef Stew ever ! !	n[n[n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)] punc] punc]
4	Nice cookie ....	n[n[n[(n/n)   n]] punc]
5	soooo sweet ! ! ! !	(s\\n)[(s\\n)[(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] punc] punc] punc]
5	Very good cookies !	n[n[n[(n/n)[((n/n)/(n/n))   (n/n)] n]] punc]
4	Good flavor .	n[(n/n)   n[n   punc]]
5	The perfect cookie ! ! !	n[n[n[n[(n/n)   n[(n/n)   n]] punc] punc] punc]
5	Loved it	(s\\n)[((s\\n)/n)   n]
5	Great marinade !	n[n[n[(n/n)   n]] punc]
4	Easy and tasty	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]
5	perfectly cooked ! ! good job	(s\\n)[(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] punc] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/((s\\n)\\(s\\n)))   ((s\\n)\\(s\\n))]]
5	Finger - lickin good !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[punc   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	Delicious . Quick and easy .	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[punc   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]]] punc]
5	  we loved this its great	s[n   (s\\n)[((s\\n)/n)[(((s\\n)/n)/n)   n] n[(n/n)   n]]]
5	Thanks for posting this .	n[n[n[n] (n\\n)[((n\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n]]] punc]
5	This was very good	s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
5	totally scrumptious ! !	(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] punc]
4	Very yummy !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
5	This is so good	s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
5	This is phenomenal ! !	s[s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc] punc]
5	easy easy , yummy yummy	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))[punc   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
5	Wow this was rich !	s[s[(s/s)   s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	Tastes great and is very easy	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))[conj   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]]
5	Yummy !	s[s   punc]
5	Delicious!!!!Definately a keeper .	s[(s/n)   n[n[(n/n)   n] punc]]
4	This is really good !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
4	very light and healthy !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]] punc]
4	Very good and easy .	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]] punc]
5	I made this tonight ! Delish	s[s[s[n   (s\\n)[(s\\n)[((s\\n)/n)   n] ((s\\n)\\(s\\n))]] punc] (s\\s)]
4	Added a banana , delicious !	s[s[s[(s/n)   n[n[(n/n)   n] punc]] (s\\s)] punc]
4	These were yummy ! !	s[s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc] punc]
5	Very Good ... !	(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] punc]
5	This was really yummy	s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
5	Amazing ! ! !	(s\\n)[(s\\n)[(s\\n)[(s\\n)   punc] punc] punc]
5	Yummy ! ! !	s[s[s[s   punc] punc] punc]
5	Simply delicious !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
5	I quite agree with moss nezz	s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]]
5	Yum ! ! !	s[s[s[s   punc] punc] punc]
5	VERY good ! ! !	(s\\n)[(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] punc] punc]
5	Oh this is so good !	s[s[(s/s)   s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
5	My hubbies favorite now too !	s[s[n[(n/n)   n] (s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))]] punc]
5	Delicious	(s\\n)  
5	Very good recipe . Thanks !	n[n[n[n[(n/n)[((n/n)/(n/n))   (n/n)] n[n   punc]]] (n\\n)] punc]
5	Thanks for posting	n[n[n] (n\\n)[((n\\n)/n)   n[n]]]
5	My son says yummy	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Yum ! !	s[s[s   punc] punc]
5	Delicious ! Thanks for sharing !	(s\\n)[((s\\n)/n)   n[punc   n[n[n[n] (n\\n)[((n\\n)/n)   n[n]]] punc]]]
5	love this recipe .	(s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] punc]
4	delicious !	s[s   punc]
2	Too much like cafeteria food .	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]] punc]
2	Followed directions but rather bland	(s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[conj   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
4	Very easy and tasty . Thanks	(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]] punc] punc]
5	delicious .	(s\\n)[(s\\n)   punc]
5	everyone loved it	s[n   (s\\n)[((s\\n)/n)   n]]
4	Easy and great taste .	n[n[n[(n/n)[(n/n)   ((n/n)\\(n/n))[conj   (n/n)]] n]] punc]
5	Great recipe . Thanks	n[n[n[(n/n)   n[n   punc]]] (n\\n)]
4	good for a really fast recipe	(s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n[(n/n)[((n/n)/(n/n))   (n/n)] n]]]]
5	Absolutely yummy ! ! !	(s\\n)[(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] punc] punc]
4	great recipe .......	n[(n/n)   n[n   punc]]
5	Creamy rich delicious !	n[n[n[(n/n)   n[(n/n)   n]]] punc]
5	Fantastic recipe !	n[n[n[(n/n)   n]] punc]
5	Wonderful !	(s\\n)[(s\\n)   punc]
5	This is Fantastic .....	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
5	Fantastic ! ! ! !	(s\\n)[(s\\n)[(s\\n)[(s\\n)[(s\\n)   punc] punc] punc] punc]
5	yum	n  
5	Excellent dish !	n[n[n[(n/n)   n]] punc]
5	So good !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
5	Dinner tonight !	n[n[n[n] (n\\n)] punc]
5	Makes my mouth water !	(s\\n)[(s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n[(n/n)   n]] (s\\n)] punc]
5	Five Stars ... great	n[n[n[n[(n/n)   n]] punc] (n\\n)[(s\\n)]]
5	love it	(s\\n)[((s\\n)/n)   n]
5	The best !	n[n[(n/n)   n] punc]
5	Yummy ! !	s[s[s   punc] punc]
5	nice info ! Thanks !	s[s[s[s[s   (s\\s)] punc] (s\\s)] punc]
5	Sooooo yummy ! ! ! !	(s\\n)[(s\\n)[(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] punc] punc] punc]
5	very good casserole	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Terrific salad !	n[n[n[(n/n)   n]] punc]
5	Family Favorite !	n[n[n[(n/n)   n]] punc]
