4	DVD player profits down to \$1	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/p)   p[(p/n)   n]]]
4	Olympic IT security requires advance planning	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
4	BEA meets lowered expectations for Q2	s[n[n] (s\\n)[((s\\n)/n)   n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]]]
4	Sender ID gains traction	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n]]]
4	EBay takes stake in Craigslist	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
4	EBay Buys into Craigslist	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]
4	Is Microsoft 's Firewall Secure ?	s[s[(s/(s\\n))[((s/(s\\n))/n)   n[(n/n)[n[n] ((n/n)\\n)] n]] (s\\n)] punc]
4	Trojan Bites Symbian Phones	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
4	MSN Adds Movie Downloads and Rentals	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[n   (n\\n)[conj   n]]]]]]
4	AOL Launches PC Line	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
4	Caregivers Carry Virtual Clipboard	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
4	Blaster Author Pleads Guilty	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	International Group Teams Against Spam	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
4	Copiers Need Security , Too	s[n[n] (s\\n)[(s\\n)[(s\\n)[((s\\n)/n)   n[n]] punc] ((s\\n)\\(s\\n))]]
4	Intel Shows Wireless Transceiver	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
4	BlackBerries Play Politics	s[n[n] (s\\n)[((s\\n)/n)   n[n]]]
4	First Look at Quicken 2005	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[n   (n\\n)]]]]
4	Dell Unveils Inexpensive Projector	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
4	Google Sets Date for IPO	s[n[n] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
4	Unprecedented Electronic Digital Net for Olympics	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[((n\\n)/n)   n[n]]]
4	Search Engine Forums Spotlight	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)]
4	Another Expanded Whois Service	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	Capturing Your Personal Web	(s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]
4	Yahoo Offers Anti - Spyware App	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[punc   n[(n/n)   n]]]]]]
4	eBay Buys 25 of CraigList	s[n[n] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
4	Getting Around Search Engine Optimization Roadblocks	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
4	Google IPO Bidding Opens	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)]
4	Claria Cancels \$150 million IPO	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)[((n/n)/n)   n] n]]]]
4	Google IPO Registration Ends Today	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]
4	Thoughts on the Google IPO	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
4	Avoid Search Engine Blacklisting	(s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]
4	Columnists : Redmond 's Salvation	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)[n[n] ((n/n)\\n)] n]]]
4	Animating for the Super Bowl	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[(n/n)   n[(n/n)   n]]]]
4	Apple Ships Motion	s[n[n[(n/n)   n]] (s\\n)]
4	Apple Introduces Production Suite	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
4	Technology as Fashion	n[n[n] (n\\n)[((n\\n)/n)   n[n]]]
4	Creating Stunning DVDs	(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]
4	Revolutionizing Flow Cytometry	(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]
4	PowerSchool University	n[(n/n)   n]
4	Guitar Player Honors GarageBand	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n]]]
2	Tough Race Ahead for Swimmer Phelps	n[n[n[n[(n/n)   n]] (n\\n)] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
2	Colander Misses Chance to Emulate Jones	s[n[n] (s\\n)[((s\\n)/n)   n[n[n   (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]]]]]
2	Family circle	n[(n/n)   n]
2	Notables	n  
2	Cubs get delivery from Wood	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
2	Leskanic winning arms race	n[n[n] (n\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]
2	Rehabbing his career	(s\\n)[((s\\n)/n)   n[(n/n)   n]]
2	Warmer and wilder	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]
2	Greek runners are suspended	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Enough to make you flip	(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n] (s\\n)]]]
2	Haas in fine form	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
2	USC starts at the top	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[(n/n)   n]]]]
2	Hungarian GP , Qualifying	n[n[n[(n/n)   n]] (n\\n)[punc   n[n]]]
2	Overtaking at Budapest ? Its possible	s[n[n[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]] punc] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Redskins Get the Boot	s[n[n] (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Trojans Open Up No . 1	s[n[n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n[n   (n\\n)[punc   (n\\n)]]]]]
2	Offense Needs Work	s[n[n] (s\\n)[((s\\n)/n)   n[n]]]
2	Huey Exits Early	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]
2	Australia , U.S. Set Record	s[n[n[n[n] punc] (n\\n)] (s\\n)[((s\\n)/n)   n[n]]]
2	Phelps On Relay Team	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
1	Tense Iraq debates new assembly	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
1	Venezuelans vote on Chavez rule	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
1	Pope celebrates Mass in Lourdes	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
1	Rwandan soldiers arrive in Sudan	s[n[n[(n/n)   n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
1	Thorpe leads big guns	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
1	Mystery over judo ' protest '	n[n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[punc   n]]]]] punc]
1	Rumsfeld warning for Iraq 's Sadr	n[n[n] (n\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)[n[n] ((n/n)\\n)] n]]]]]
1	South Ossetia ceasefire discussed	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[(s\\n)]]
1	India carries out rare execution	s[n[n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n[(n/n)   n]]]]
1	Rowling reads to gathered fans	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
1	NATO proclaims victory in Bosnia	s[n[n] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
1	Venezuela Holds Referendum on President	s[n[n] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
