1	Vocals Are Cheap	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	A Sage Has Spoken	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	all prices are wrong	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Library Must Have	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Realistic parenting help	s[n[n[(n/n)   n]] (s\\n)]
1	enigma is right	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Creed is horrible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	This rotisserie is great	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	La Vie Est Belle	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	THE SECRET IS OUT	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	OGRE is stupid	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The tables are turned	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I love these dishes	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	zebrahead is great	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Hurricane Eric crashed	s[n[n[(n/n)   n]] (s\\n)]
1	There are no extras	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	It Deserves a Clap	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Eclipse is Worthy	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	We LoVe These Diapers	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Evidence is golden	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	icky is right	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	i love the avenger series	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	it 's a conspiracy	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Dead Mans Walk	s[n[n[(n/n)   n]] (s\\n)]
1	Hose connection breaks	s[n[n[(n/n)   n]] (s\\n)]
2	Mare is Awesome	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I love the nightlight feature	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	hose quick connects	s[n[n[(n/n)   n]] (s\\n)]
2	jelly belly flops	s[n[n[(n/n)   n]] (s\\n)]
2	Star has Risen	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	HBO Is Disappointing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	it floats the boat	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Answering machine sucks	s[n[n[(n/n)   n]] (s\\n)]
2	Janet is Amazing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I am your angel	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	She loved a serial killer	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	This is a shallow book	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	THIS IS A WORKBOOK	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Biggie Smalls Rules	s[n[n[(n/n)   n]] (s\\n)]
1	Smell is Unbearable	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This Is No Travelogue	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Book Feels Incomplete	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	I hate this skillet	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Intercom System Missrepresented	s[n[n[(n/n)   n]] (s\\n)]
2	He 's a Mystic Man	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	We Loathe this Version	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	I 2nd the other opinions	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	ending was rushed	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Simmons Beautyrest Disappointaire	s[n[n[(n/n)   n]] (s\\n)]
2	Oscar Wilde play	s[n[n[(n/n)   n]] (s\\n)]
2	EGGS DON'T STICK	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	GUT BUSTIN FUNNY	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Picasso Not Needed	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Controller Sometimes Works	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The Moz still rocks	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	A powerfurl must read	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	No word can define	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Silicon Valley Unplugged	s[n[n[(n/n)   n]] (s\\n)]
2	I love the Tragically Hip	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	I looooooove this book	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Depressed Depeche impresh	s[n[n[(n/n)   n]] (s\\n)]
1	AMAZON DOESN'T FULFILL	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	i hate this plane	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	I love this pitcher	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Middle scene skips	s[n[n[(n/n)   n]] (s\\n)]
2	Batman has begun	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	A Barbies a Barbie	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	the devil may care	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Rain Barrel Leaks	s[n[n[(n/n)   n]] (s\\n)]
2	I <3 these speakers	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	it was a disappointment-----	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	GINGIVA GETS GUMMED	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	CHESS COMES ALIVE	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	the requirements have changed	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Andy is back	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	America Haters rejoice	s[n[n[(n/n)   n]] (s\\n)]
1	Strummer Deserves Better	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Enjoyable afternoon read	s[n[n[(n/n)   n]] (s\\n)]
2	I LUV this toy	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Phasing is awkward	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Temp is off	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	I Found that One Track	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	I love the Wall	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Discription is Inaccurate	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	MioPINK is cool	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	I Hate These Cups	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	OCEANS ARE GREAT	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	GT2 got boring	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	product discriptionis wrong	s[n[n[(n/n)   n]] (s\\n)]
1	I Lost My Breakfast	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	WALKERS ARE UNSAFE	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This is a dangerous regimen	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Graphics are amazing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	cloud IS lame	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Ad is Bogus	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Alien fans rejoice	s[n[n[(n/n)   n]] (s\\n)]
2	I echo the previous writer	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	FM Transmiter Sucks	s[n[n[(n/n)   n]] (s\\n)]
1	this is a MONO adapter	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Nozzle is Terrible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Avril is Amasing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Bagless = Bad	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	It tugged my boat	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Mooch Is awesome	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Fun vacation read	s[n[n[(n/n)   n]] (s\\n)]
2	Sonic is Fantastic	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	all hail this queen	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	low quality- beware	s[n[n[(n/n)   n]] (s\\n)]
1	latch interlock failed	s[n[n[(n/n)   n]] (s\\n)]
2	It 's a mattress	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	We HATE this carseat	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	This Made My Lame List	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Information is missing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Adultery is Amazing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	THERE IS NO SUCH RELEASE	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	I LOVE THIS LIL GUY	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Harry is scarry	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	George Gershwin Remembered	s[n[n[(n/n)   n]] (s\\n)]
2	Handspring reigns supreme	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Coco is good	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	house was awesome	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	He corrects some dangerous moves	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Keurig Stopped Working	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Connection continuously drops	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The Jam is back	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	lance christian sucks	s[n[n[(n/n)   n]] (s\\n)]
1	This book is offensive	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	This Gadget Actually Works	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Cooling Fluid Leaking	s[n[n[(n/n)   n]] (s\\n)]
1	simple simon says	s[n[n[(n/n)   n]] (s\\n)]
2	We 're No Angels	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	pills stuck together	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Mavis Gets Real	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	There is a free lunch	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Reader Rabbit recommended	s[n[n[(n/n)   n]] (s\\n)]
2	staind is epic	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Jeff Dunham disappointed	s[n[n[(n/n)   n]] (s\\n)]
1	cologne is different	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Left Channel Broken	s[n[n[(n/n)   n]] (s\\n)]
2	Madonna has matured	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	death is OK	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The Fundamentals Made Easy	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Humor is Perishable	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Diego 's cool	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Arrangers Should Have	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Good SS Bowl	s[n[n[(n/n)   n]] (s\\n)]
1	i hate the six sense	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Jacques Brel Lives	s[n[n[(n/n)   n]] (s\\n)]
2	It took a while	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Everybody Loves the Sunshine	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	It 's a great tent	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Motocross is Rad	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Word is impossible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	i am a melodic animal	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Europe is cheaper	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	They hit a sophmore slump	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	It Had Its Moments	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Tattle Tale Works	s[n[n[(n/n)   n]] (s\\n)]
1	this book is miserable	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	U.S. Constitution says	s[n[n[(n/n)   n]] (s\\n)]
2	Dragonriders is great	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Weber Is Back	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Entourage is flawed	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	His Future Is Bright	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	She 's no Stephanie Plum	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	This film was AWEFUL	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Bug Problem Solved	s[n[n[(n/n)   n]] (s\\n)]
2	Hughes is extraordinary	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	typical drugstore read	s[n[n[(n/n)   n]] (s\\n)]
1	TiVo Company Sucks	s[n[n[(n/n)   n]] (s\\n)]
2	Pratchett is priceless	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Titanium is sweet	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	IT HAS THE PERFACT TITLE	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	This is the new alpabhet	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Few Are Better	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Month then flop	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	THE PRONOUNCIATION IS HORRID	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	It is a Sandcrawler	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Viewsonic is Sharp	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	American Gods rocks	s[n[n[(n/n)   n]] (s\\n)]
1	Black Hawk Fails	s[n[n[(n/n)   n]] (s\\n)]
1	There is no zero stars	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Chauvinism run amok	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Knife Fell Apart	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Unsatisfactory miter saw	s[n[n[(n/n)   n]] (s\\n)]
1	Four Feathers Fails	s[n[n[(n/n)   n]] (s\\n)]
1	Good Charlotte sucks	s[n[n[(n/n)   n]] (s\\n)]
2	Everyone needs some Vitamin C	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	nu metal sucks	s[n[n[(n/n)   n]] (s\\n)]
1	It 's a drip	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Omron is Outstanding	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I Love This Gel	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	bowie fighters delight	s[n[n[(n/n)   n]] (s\\n)]
2	Outfoxed hits home	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Bags definitely leak	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Lara Croft returns	s[n[n[(n/n)   n]] (s\\n)]
1	Pantera Goes Stale	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	it froze my iPod	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Perfume smelled old	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Junk but works	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	THIS BOOK WAS ALLRIGHT	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	MOAM is Wonderful	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Inconsistent voice activated	s[n[n[(n/n)   n]] (s\\n)]
2	I has some basic stuff	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	gordo = hot	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Musical Hands mat	s[n[n[(n/n)   n]] (s\\n)]
1	Nightlight looks terrible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Kong is awsome	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Marathon series continues	s[n[n[(n/n)   n]] (s\\n)]
2	nothwood is interesting	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Kermit Should Sue	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The arcane made accessible	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	It 's Your funeral	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Tambourine is Awful	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Paddles are fine	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	good taste prevails	s[n[n[(n/n)   n]] (s\\n)]
2	this is a tribute	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Squirrels can relax	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	I applaud the effort	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Olga is Great	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Great Sixties Pop	s[n[n[(n/n)   n]] (s\\n)]
2	Good nights sleep	s[n[n[(n/n)   n]] (s\\n)]
1	The Audience is cheated	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	This is a perfect whistle	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	It 's just a ramp	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	I hated the Rooster	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	this joint is hot	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The locket is exquisite	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	It Spurred my imagination	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	The Doctor is in	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	This is a Cardbus adapter	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Thermal protectant must	s[n[n[(n/n)   n]] (s\\n)]
2	The Missus smells nice	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I love the fishing game	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Helmet falls apart	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	You see the real Peter	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	It was a bummer	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	The Willow has Withered	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Lower Haight Represent	s[n[n[(n/n)   n]] (s\\n)]
1	I need an Advil	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Johnny Depp rules	s[n[n[(n/n)   n]] (s\\n)]
